ID,CREDITSTATUS,AGE,GENDER,CAMPAIGN,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,FAMSIZE,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION
5142247,C,31,F,1,N,Y,0,2,225000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Private service staff
5142250,X,55,F,2,N,Y,0,2,270000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142259,X,39,F,6,N,N,0,1,171000,State servant,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5142265,0,59,F,3,N,N,1,3,99000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142266,0,30,F,3,N,N,1,3,99000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142279,X,37,F,1,N,N,0,1,97650,Pensioner,Higher education,Separated,Municipal apartment,Y,N,
5142280,0,33,F,3,N,N,0,1,97650,Pensioner,Higher education,Separated,Municipal apartment,Y,N,
5142283,C,34,M,3,Y,N,1,3,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5142290,0,41,F,0,N,Y,1,3,162000,State servant,Higher education,Civil marriage,House / apartment,Y,N,Accountants
5142304,0,39,M,0,Y,Y,0,2,360000,Commercial associate,Higher education,Married,House / apartment,Y,N,Drivers
5142310,X,43,F,3,N,Y,0,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5142321,0,34,M,1,Y,Y,0,2,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Drivers
5142326,C,38,M,1,Y,Y,1,3,202500,Commercial associate,Higher education,Married,House / apartment,Y,N,Drivers
5142340,C,50,F,1,Y,N,2,4,180000,Working,Higher education,Married,House / apartment,Y,N,Managers
5142355,X,41,M,2,N,Y,1,3,202500,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Laborers
5142359,0,38,F,1,N,Y,0,2,202500,Pensioner,Higher education,Married,House / apartment,Y,N,
5142363,1,54,M,2,Y,Y,1,3,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5142364,C,50,M,0,Y,Y,1,3,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5142371,C,26,M,1,Y,Y,1,3,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5142373,0,26,M,2,Y,Y,1,3,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5142376,X,58,M,1,Y,N,0,1,180000,Commercial associate,Incomplete higher,Single / not married,With parents,Y,N,Laborers
5142377,0,45,M,2,Y,Y,0,1,157500,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5142384,C,53,M,1,Y,Y,2,3,225000,Working,Higher education,Single / not married,House / apartment,Y,N,Managers
5142387,X,17,M,37,Y,Y,0,2,135000,Working,Academic degree,Married,House / apartment,Y,N,
5142389,C,25,M,5,Y,Y,0,2,135000,Working,Academic degree,Married,House / apartment,Y,N,
5142391,C,32,M,1,Y,Y,0,2,135000,Working,Academic degree,Married,House / apartment,Y,N,
5142400,X,41,F,0,Y,Y,0,1,185400,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5142407,X,55,F,0,Y,Y,0,1,185400,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5142411,C,40,F,1,Y,Y,0,1,185400,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5142413,C,31,M,13,Y,Y,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142435,X,35,F,3,N,Y,0,2,157500,State servant,Higher education,Married,House / apartment,Y,N,Managers
5142437,X,37,M,5,Y,Y,1,3,225000,Working,Higher education,Married,House / apartment,Y,N,Managers
5142441,0,26,M,6,Y,Y,1,3,225000,Working,Higher education,Married,House / apartment,Y,N,Managers
5142454,X,29,M,1,Y,Y,0,2,315000,Working,Incomplete higher,Married,House / apartment,Y,N,Managers
5142455,0,33,F,0,N,Y,0,1,90000,Pensioner,Secondary / secondary special,Separated,House / apartment,Y,N,
5142463,0,28,F,2,N,Y,0,2,157500,Working,Secondary / secondary special,Civil marriage,Office apartment,Y,N,
5142466,C,23,F,1,N,Y,0,2,157500,Working,Secondary / secondary special,Civil marriage,Office apartment,Y,N,
5142467,C,27,M,4,N,Y,1,3,117000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Laborers
5142489,0,51,F,1,N,Y,0,2,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Core staff
5142490,C,30,F,2,N,Y,0,2,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Core staff
5142491,X,33,F,1,N,Y,0,2,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Core staff
5142494,C,42,F,2,Y,Y,1,3,135000,Commercial associate,Higher education,Married,House / apartment,Y,N,Private service staff
5142501,C,26,M,0,N,N,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142507,0,45,F,2,N,Y,0,2,189000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cleaning staff
5142514,C,37,F,3,N,N,1,3,45000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142530,C,29,F,0,N,N,0,2,157500,Working,Secondary / secondary special,Married,Municipal apartment,Y,N,Core staff
5142535,X,27,M,1,Y,Y,0,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5142538,C,44,F,6,Y,Y,0,1,157500,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Private service staff
5142548,C,47,F,1,Y,Y,0,1,157500,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Private service staff
5142549,0,38,F,0,Y,Y,0,1,157500,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Private service staff
5142557,X,32,F,2,N,Y,0,1,114750,Working,Secondary / secondary special,Widow,House / apartment,Y,N,Security staff
5142561,0,29,M,7,N,N,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142562,0,28,M,1,N,N,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142563,C,23,M,48,N,N,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142579,0,33,F,2,Y,Y,1,2,234000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5142584,0,55,M,1,Y,Y,0,2,301500,Working,Secondary / secondary special,Married,Rented apartment,Y,N,Laborers
5142595,C,28,M,0,Y,Y,0,2,418500,Working,Higher education,Married,House / apartment,Y,N,
5142596,X,35,F,7,N,Y,0,2,315000,Commercial associate,Higher education,Married,House / apartment,Y,N,Secretaries
5142605,C,30,F,0,N,N,0,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142612,C,39,M,0,N,N,2,4,216000,Working,Higher education,Married,House / apartment,Y,N,Core staff
5142617,C,55,F,2,Y,N,1,3,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142633,C,51,M,3,Y,N,2,4,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142635,0,37,F,1,N,N,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142641,C,48,F,4,N,N,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142645,X,25,F,4,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142652,0,37,M,2,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Married,Rented apartment,Y,Y,
5142665,C,53,F,31,N,N,0,2,117000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Managers
5142695,C,38,F,1,N,N,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142706,0,44,M,1,Y,N,0,2,121500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142713,C,43,F,1,N,N,0,1,202500,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Medicine staff
5142714,C,34,F,1,N,N,0,1,202500,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Medicine staff
5142719,C,48,F,3,N,N,0,1,202500,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Medicine staff
5142723,C,55,F,1,N,N,2,4,135000,Working,Higher education,Civil marriage,House / apartment,Y,N,Accountants
5142727,C,35,F,0,N,N,2,4,135000,Working,Higher education,Civil marriage,House / apartment,Y,N,Accountants
5142730,C,52,M,4,Y,N,1,3,144000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5142731,C,56,M,1,Y,N,1,3,144000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5142733,C,37,M,1,N,N,1,3,360000,Working,Higher education,Married,House / apartment,Y,N,Managers
5142734,C,47,M,2,N,N,1,3,360000,Working,Higher education,Married,House / apartment,Y,N,Managers
5142736,X,35,M,1,N,N,1,3,360000,Working,Higher education,Married,House / apartment,Y,N,Managers
5142740,C,55,M,2,N,N,1,3,360000,Working,Higher education,Married,House / apartment,Y,N,Managers
5142758,C,42,M,0,Y,N,1,2,337500,Commercial associate,Higher education,Separated,House / apartment,Y,N,Managers
5142763,0,33,F,0,N,N,0,1,117000,Commercial associate,Secondary / secondary special,Single / not married,With parents,Y,N,Sales staff
5142765,C,35,F,1,Y,N,4,6,202500,Working,Incomplete higher,Married,House / apartment,Y,N,Core staff
5142784,0,50,M,2,Y,N,2,3,157500,Working,Secondary / secondary special,Separated,With parents,Y,N,Laborers
5142790,0,38,F,1,N,N,1,3,189000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142792,0,38,F,0,N,N,1,3,189000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142796,X,26,M,11,Y,N,1,2,202500,Working,Secondary / secondary special,Separated,With parents,Y,N,Laborers
5142800,C,28,F,2,N,N,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Accountants
5142806,X,33,F,0,N,N,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Accountants
5142811,C,35,M,1,Y,N,0,2,202500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142812,C,38,M,1,Y,N,0,2,202500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142815,C,32,M,4,Y,N,0,2,126000,Commercial associate,Incomplete higher,Married,House / apartment,Y,N,Laborers
5142820,X,25,M,3,N,N,1,3,315000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142821,C,41,M,3,Y,N,1,2,180000,Working,Higher education,Single / not married,House / apartment,Y,N,Managers
5142822,0,35,M,0,Y,N,1,2,180000,Working,Higher education,Single / not married,House / apartment,Y,N,Managers
5142824,C,31,M,1,Y,N,1,2,180000,Working,Higher education,Single / not married,House / apartment,Y,N,Managers
5142840,C,40,M,1,N,N,0,2,180000,Commercial associate,Incomplete higher,Married,House / apartment,Y,N,
5142843,C,33,M,2,N,N,0,2,180000,Commercial associate,Incomplete higher,Married,House / apartment,Y,N,
5142860,C,37,F,0,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142864,0,49,F,0,Y,N,4,6,202500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142868,0,36,M,0,Y,N,0,2,135000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142876,C,32,F,1,Y,N,0,2,58500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142887,0,36,F,0,N,N,0,2,81000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142888,0,29,F,1,N,N,0,2,81000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142889,0,30,F,1,N,N,0,2,81000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142894,0,54,F,0,N,N,0,2,247500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142895,C,29,F,0,N,N,0,2,247500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142900,C,38,F,2,N,N,0,1,112500,Commercial associate,Higher education,Single / not married,With parents,Y,N,Laborers
5142902,C,40,F,2,N,N,0,2,72000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142906,C,47,F,1,N,N,0,2,72000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142907,0,54,F,1,N,N,0,2,72000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142915,X,44,F,0,N,N,1,3,292500,Working,Incomplete higher,Married,House / apartment,Y,N,Sales staff
5142916,0,37,F,0,N,N,1,3,292500,Working,Incomplete higher,Married,House / apartment,Y,N,Sales staff
5142926,C,33,F,1,N,N,1,3,292500,Working,Incomplete higher,Married,House / apartment,Y,N,Sales staff
5142939,C,43,F,0,N,N,0,2,49500,Pensioner,Higher education,Married,Municipal apartment,Y,N,
5142941,C,58,F,4,N,N,0,2,49500,Pensioner,Higher education,Married,Municipal apartment,Y,N,
5142948,0,61,F,0,N,N,0,2,49500,Pensioner,Higher education,Married,Municipal apartment,Y,N,
5142951,C,32,F,2,N,N,0,2,49500,Pensioner,Higher education,Married,Municipal apartment,Y,N,
5142953,0,55,M,2,N,N,1,2,202500,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Laborers
5142958,0,32,M,0,Y,N,1,3,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Managers
5142971,C,35,M,1,N,N,1,3,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142979,C,51,M,8,N,N,0,2,261000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5142984,C,34,F,8,N,N,1,3,135000,Working,Higher education,Married,House / apartment,Y,N,Core staff
5142987,C,35,F,2,N,N,1,3,135000,Working,Higher education,Married,House / apartment,Y,N,Core staff
5142988,C,37,F,1,N,N,1,3,135000,Working,Higher education,Married,House / apartment,Y,N,Core staff
5142991,C,49,M,1,Y,N,0,2,76500,Working,Higher education,Married,House / apartment,Y,N,High skill tech staff
5142994,X,45,F,2,Y,N,0,1,180000,Commercial associate,Higher education,Single / not married,House / apartment,Y,Y,Core staff
5142998,X,46,M,1,Y,N,1,3,166500,State servant,Secondary / secondary special,Married,With parents,Y,N,Core staff
5143003,C,45,M,2,Y,N,1,3,99000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5143005,C,42,M,2,Y,N,1,3,99000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5143011,0,45,M,0,Y,N,1,3,99000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5143024,C,61,M,22,N,N,0,2,270000,Working,Secondary / secondary special,Married,With parents,Y,N,Laborers
5143025,0,35,M,1,N,N,0,2,270000,Working,Secondary / secondary special,Married,With parents,Y,N,Laborers
5143039,X,31,M,0,N,N,1,3,270000,Working,Higher education,Married,House / apartment,Y,N,High skill tech staff
5143040,C,42,F,1,N,N,0,1,135000,State servant,Higher education,Single / not married,House / apartment,Y,N,Accountants
5143041,X,37,F,1,N,N,0,1,135000,State servant,Higher education,Single / not married,House / apartment,Y,N,Accountants
5143042,X,43,F,0,N,N,0,1,135000,State servant,Higher education,Single / not married,House / apartment,Y,N,Accountants
5143045,C,20,M,1,Y,N,2,4,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5143049,C,39,M,2,Y,N,2,4,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5143050,C,41,M,2,Y,N,2,4,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5143052,C,29,M,0,N,N,0,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5143058,0,43,F,0,N,N,0,2,135000,Working,Secondary / secondary special,Married,With parents,Y,N,Core staff
5143061,0,30,F,0,N,N,0,2,135000,Working,Secondary / secondary special,Married,With parents,Y,N,Core staff
5143066,X,33,F,1,Y,N,1,3,157500,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5143069,X,31,F,3,Y,N,1,3,157500,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5143070,X,43,F,0,Y,N,1,3,157500,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5143075,X,35,F,1,Y,N,1,3,157500,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5143079,0,73,F,37,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5143081,0,57,F,0,Y,N,0,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5143088,C,27,F,1,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5143099,0,37,M,3,Y,N,0,2,180000,Working,Higher education,Married,With parents,Y,N,
5143100,0,51,F,1,N,N,2,4,47250,Working,Secondary / secondary special,Married,With parents,Y,N,Laborers
5143101,C,48,F,0,N,N,0,2,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5143106,C,35,M,1,Y,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Waiters/barmen staff
5143110,C,54,M,1,Y,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Waiters/barmen staff
5143120,0,55,F,2,N,N,2,4,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5143121,C,25,F,0,N,N,2,4,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5143124,0,80,F,9,Y,N,0,2,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5143127,C,54,F,0,Y,N,0,2,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5143138,C,28,M,1,N,N,0,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5143140,0,32,M,0,N,N,0,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5143154,X,29,F,6,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5143155,X,54,F,4,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5143183,C,36,M,2,Y,N,0,1,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,Managers
